"","cluster.index","keep_test","3DMM","3DMM-Blank","Urbanization-Blank","Urbanization-City","Urbanization-Jungle","Urbanization-Rural","Urbanization-Town"
"33562",856039,FALSE,0,0,0,65476,0,0,0
"33563",856040,FALSE,0,0,0,37968,0,0,0
"33564",856044,FALSE,19259794,0,0,0,0,0,0
"33565",856048,FALSE,0,0,0,0,0,28288,0
"33566",856050,FALSE,491268.3,92054.2,0,0,0,0,0
"33567",856051,FALSE,0,0,0,68344,0,155440,0
"33568",856052,FALSE,0,0,0,0,0,0,76956
"33569",856058,FALSE,118463330,0,0,0,0,0,0
"33570",856059,FALSE,0,0,0,390800,11816,27932,94728
"33571",856061,FALSE,0,0,0,322480,20144,92812,83608
"33572",856062,FALSE,0,0,0,159472,13616,0,18704
"33573",856063,FALSE,0,0,0,7252,0,0,18208
"33574",856068,FALSE,9718003,0,0,0,0,0,0
"33575",856070,FALSE,0,0,0,104164,29980,46492,65984
"33576",856083,FALSE,0,0,0,3190904,0,0,38848
"33577",856084,FALSE,0,0,0,3912080,0,26860,58920
"33578",856098,FALSE,711996950,0,0,0,0,0,0
"33579",856114,FALSE,4501209161,59962235,0,0,0,0,0
"33580",856115,TRUE,0,0,0,827484,0,0,0
"33581",856124,FALSE,0,0,0,0,163772,25324,0
"33582",856125,FALSE,0,0,0,187828,0,0,0
"33583",856127,FALSE,0,0,0,74032,0,0,0
"33584",856128,FALSE,0,0,0,320908,0,0,0
"33585",856129,FALSE,0,0,0,470528,222024,242936,359368
"33586",856132,FALSE,192555882,0,0,0,0,0,0
"33587",856133,FALSE,0,0,0,803100,0,0,0
"33588",856135,FALSE,0,0,0,0,0,0,45228
"33589",856137,FALSE,22299478,0,0,0,0,0,0
"33590",856157,TRUE,0,0,0,9472352,0,0,0
"33591",856159,FALSE,0,0,0,34344,0,0,0
"33592",856163,FALSE,0,0,0,34856,0,0,0
"33593",856165,FALSE,0,0,0,14712,0,0,0
"33594",856169,FALSE,0,0,0,12764,0,0,0
"33595",856171,FALSE,0,0,0,22280,0,0,0
"33596",856192,FALSE,11849329.4,1775510,0,0,0,0,0
"33597",856206,FALSE,9788750,0,0,0,0,0,0
"33598",856207,FALSE,35083050,0,0,0,0,0,0
"33599",856210,FALSE,7014390,0,0,0,0,0,0
"33600",856211,FALSE,3965859,0,0,0,0,0,0
"33601",856212,FALSE,1817190,463617,0,0,0,0,0
"33602",856214,FALSE,0,35700218,0,0,0,0,0
"33603",856216,FALSE,527358952,3061293,0,0,0,0,0
"33604",856217,FALSE,388056743,0,0,0,0,0,0
"33605",856219,FALSE,1469361,0,0,0,0,0,0
"33606",856220,TRUE,0,0,0,120702064,0,0,69412
"33607",856223,FALSE,16411540,0,0,0,0,0,0
"33608",856232,FALSE,412216.1,0,0,0,0,0,0
"33609",856236,FALSE,107743760.8,12911235.8,0,0,0,0,0
"33610",856240,FALSE,0,0,27548,0,265472,259276,273700
"33611",856241,FALSE,0,0,122840,0,1219164,1798776,1684460
"33612",856243,FALSE,1542363.1,0,0,0,0,0,0
"33613",856244,FALSE,341796.1,0,0,0,0,0,0
"33614",856245,FALSE,0,0,13956,0,37708,11128,19912
"33615",856270,FALSE,380939,0,0,0,0,0,0
"33616",856305,FALSE,0,0,0,106104,0,0,0
"33617",856373,FALSE,22806052,0,0,0,0,0,0
"33618",856378,FALSE,0,0,0,2215408,0,0,0
"33619",856379,FALSE,255977366,2433258,0,0,0,0,0
"33620",856388,FALSE,0,0,0,226724,0,0,0
"33621",856389,FALSE,0,0,0,60068,0,0,33372
"33622",856390,FALSE,1278100,1498732,0,0,0,0,0
"33623",856392,FALSE,120714939,2397553,0,2988140,4483348,6111848,5961616
"33624",856394,FALSE,0,0,0,11842268,96800,118600,669700
"33625",856395,FALSE,0,0,0,250596,1658020,1031112,518960
"33626",856396,FALSE,0,0,0,447480,1850864,2305272,842900
"33627",856443,FALSE,0,0,0,0,0,0,1157304
"33628",856452,FALSE,0,0,0,29968,0,0,0
"33629",856454,FALSE,0,0,0,2106272,90768,222812,230128
"33630",856456,FALSE,0,0,0,661960,61572,80292,128944
"33631",856457,FALSE,0,0,0,723332,51972,33812,68404
"33632",856465,FALSE,0,0,0,1360376,0,0,0
"33633",856466,FALSE,0,0,0,0,168480,0,0
"33634",856469,FALSE,0,0,0,54796,0,0,0
"33635",856470,FALSE,0,0,0,197180,0,0,0
"33636",856479,FALSE,0,0,0,147828,0,0,0
"33637",856486,FALSE,0,0,0,0,0,0,82020
"33638",856488,FALSE,4871935,0,0,0,0,0,0
"33639",856491,FALSE,200793571,0,0,0,0,0,0
"33640",856492,FALSE,0,0,0,0,0,0,72580
"33641",856493,FALSE,546110655,14738927,0,0,0,0,0
"33642",856495,FALSE,103809487.8,1824233,0,0,0,0,0
"33643",856498,FALSE,703172,0,0,0,0,0,0
"33644",856499,FALSE,5134359,0,0,0,0,0,0
"33645",856512,FALSE,54490560,0,0,0,0,0,0
"33646",856513,FALSE,5538287.5,891284,0,0,0,0,0
"33647",856515,FALSE,0,0,0,1635468,2275368,4016584,1848448
"33648",856518,FALSE,0,0,0,120752,883064,1085008,820932
"33649",856520,FALSE,0,0,0,302732,1738016,1843980,2115964
"33650",856521,FALSE,0,0,0,117056,814464,949512,520740
"33651",856579,FALSE,166799913,0,0,0,0,0,0
"33652",856643,FALSE,0,0,0,48348,0,0,0
"33653",856644,FALSE,0,0,0,71716,0,0,0
"33654",856645,FALSE,0,0,0,18576,0,0,0
"33655",856647,FALSE,0,0,0,12060,0,0,0
"33656",856648,FALSE,7989030,0,0,0,0,0,0
"33657",856649,FALSE,0,0,0,280004,0,0,0
"33658",856654,FALSE,0,0,0,29788,0,0,0
"33659",856658,FALSE,0,0,0,1346332,0,0,20712
"33660",856670,TRUE,0,0,0,2580024,114328,75296,217672
"33661",856686,TRUE,0,0,0,3276076,41076,110524,40300
"33662",856735,FALSE,0,0,0,415168,0,0,0
"33663",856738,FALSE,0,0,0,262268,0,0,0
"33664",856843,FALSE,0,0,0,34392,0,0,0
"33665",856844,FALSE,0,0,0,114572,226848,223640,280172
"33666",856849,FALSE,0,0,0,10576,22168,11208,10128
"33667",856855,FALSE,0,0,98416,0,0,0,0
"33668",856857,FALSE,0,0,0,1325184,0,0,0
"33669",856858,FALSE,0,0,0,1661524,0,0,0
"33670",856859,FALSE,0,0,0,2435360,0,0,0
"33671",856868,FALSE,0,0,0,12140,0,0,0
"33672",856872,FALSE,0,0,0,2621704,0,0,0
"33673",856873,FALSE,0,0,0,38600,0,0,0
"33674",856877,FALSE,0,0,0,26932,0,0,374444
"33675",856879,FALSE,0,0,0,0,0,37192,0
"33676",856881,FALSE,0,0,0,147372,0,0,0
"33677",856940,FALSE,0,0,0,20892,0,0,0
"33678",856950,FALSE,0,0,1368,0,0,0,0
"33679",856953,FALSE,0,0,676,0,0,0,0
"33680",856956,FALSE,23545206.5,5941954.7,0,0,0,0,0
"33681",856957,TRUE,0,0,0,39084,0,0,154756
"33682",856958,FALSE,141218687,0,0,0,0,0,0
"33683",856959,FALSE,335049015,2545673,0,0,0,0,0
"33684",856961,FALSE,0,0,0,0,0,0,87120
"33685",856962,FALSE,0,2465810,0,0,0,0,0
"33686",856963,FALSE,0,0,0,419428,0,0,0
"33687",856964,FALSE,0,0,0,763100,0,0,0
"33688",856966,FALSE,0,0,0,0,0,151460,0
"33689",856968,FALSE,412253489,3185069,0,0,0,0,0
"33690",856976,FALSE,0,0,426660,3937048,0,0,0
"33691",856977,FALSE,0,0,0,0,0,739776,955048
"33692",856987,FALSE,16189001.1,1537752,0,0,0,0,0
"33693",856991,FALSE,26656418.9,1267755.6,0,0,0,0,0
"33694",856993,FALSE,133273162,0,0,0,0,0,0
"33695",856995,FALSE,15257060,0,0,0,0,0,0
"33696",856996,FALSE,0,0,0,29784,0,0,0
"33697",856998,FALSE,0,0,0,0,0,16508,152372
"33698",857000,TRUE,0,0,0,113248,0,0,0
"33699",857005,FALSE,0,0,0,388692,0,0,0
"33700",857016,FALSE,0,0,0,170563416,0,0,259044
"33701",857022,FALSE,0,0,0,18561224,0,0,0
"33702",857044,FALSE,0,0,0,0,0,82376,0
"33703",857172,FALSE,330634507.8,0,0,0,0,0,0
"33704",857187,FALSE,1214018,0,0,0,0,0,0
"33705",857198,FALSE,0,0,0,176488,0,0,0
"33706",857207,FALSE,0,0,0,127112,0,0,0
"33707",857215,FALSE,0,0,0,0,45480,0,0
"33708",857220,FALSE,50207300,13452437,0,0,0,0,0
"33709",857221,FALSE,100513811,7107343,0,0,0,0,0
"33710",857222,FALSE,301498824,0,0,0,0,0,0
"33711",857228,FALSE,162116.7,0,0,0,0,0,0
"33712",857229,FALSE,2098132.1,0,0,0,0,0,0
"33713",857231,FALSE,0,0,60540,0,0,0,0
"33714",857235,FALSE,31757410,0,0,0,0,0,0
"33715",857238,FALSE,22827877790,553116940,0,0,0,0,0
"33716",857249,TRUE,0,0,0,0,0,0,1241048
"33717",857250,FALSE,0,0,0,404400,86900,170840,144720
"33718",857251,FALSE,0,7579990,0,0,0,0,0
"33719",857254,FALSE,0,0,0,16104,0,0,11540
"33720",857255,FALSE,0,0,0,0,0,0,79688
"33721",857256,FALSE,46660377,635758,0,0,0,0,0
"33722",857257,FALSE,0,0,0,0,35436,74316,116444
"33723",857260,FALSE,0,0,0,0,61072,0,0
"33724",857266,FALSE,0,0,0,177856,0,0,0
"33725",857269,FALSE,0,0,0,25908,0,0,0
"33726",857270,FALSE,0,0,0,52496,0,0,0
"33727",857271,FALSE,0,0,0,45416,0,0,0
"33728",857272,FALSE,0,0,0,4423760,0,0,463640
"33729",857273,FALSE,0,0,0,1895672,0,0,0
"33730",857274,FALSE,362422147,0,0,0,0,0,0
"33731",857277,FALSE,34996774,0,0,0,0,0,0
"33732",857283,FALSE,142030.2,0,0,0,0,0,0
"33733",857298,FALSE,0,0,0,1723304,0,0,0
"33734",857796,FALSE,0,0,0,0,0,429540,0
"33735",858197,FALSE,3803986,1797395,0,0,0,0,0
"33736",858198,FALSE,0,0,0,53200,0,0,0
"33737",858199,FALSE,0,0,0,2711088,0,0,0
"33738",858201,FALSE,0,0,0,0,47928,0,0
"33739",858202,FALSE,0,0,0,80976,112240,1069832,632732
"33740",858204,FALSE,18597805,0,0,0,0,0,0
"33741",858205,FALSE,772178,0,0,0,0,0,0
"33742",858207,FALSE,52050.5,415136,0,0,0,0,0
"33743",858211,FALSE,19104130,0,0,0,0,0,0
"33744",858212,FALSE,0,55535201,0,0,0,0,0
"33745",858213,FALSE,614942829,0,0,0,0,0,0
"33746",858214,FALSE,6508469,0,0,0,0,0,0
"33747",858216,FALSE,17245920,0,0,0,0,0,0
"33748",858218,FALSE,20052986,0,0,0,0,0,0
"33749",858219,FALSE,0,0,0,0,204864,0,0
"33750",858220,FALSE,0,0,0,0,44644,0,33056
"33751",858229,TRUE,0,0,0,32556,0,0,0
"33752",858230,TRUE,0,0,0,281904,0,0,795468
"33753",858231,FALSE,0,0,0,0,0,176436,24348
"33754",858233,TRUE,0,0,0,58740,0,0,53884
"33755",858236,FALSE,84894000,0,0,0,0,0,0
"33756",858239,TRUE,0,0,0,1480184,0,0,0
"33757",858281,FALSE,0,0,0,65308,0,0,0
"33758",858331,FALSE,0,0,0,0,0,612712,0
"33759",858349,FALSE,0,0,0,119416,0,0,0
"33760",858439,FALSE,0,0,0,0,0,0,145100
"33761",858627,FALSE,20117191,821892,0,0,0,0,0
"33762",858886,FALSE,3945580,1989300,0,0,0,0,0
"33763",858887,FALSE,1053735078.6,118748161.1,0,0,0,0,0
"33764",858888,FALSE,14016366.5,401132.6,0,0,0,0,0
"33765",859127,FALSE,1403165.5,270277.3,0,0,0,0,0
"33766",859130,FALSE,654548,0,0,0,0,0,0
"33767",859132,FALSE,38903571.6,880438.7,0,0,0,0,0
"33768",859158,FALSE,447541,0,0,0,0,0,0
"33769",859166,FALSE,11041500,0,0,0,0,0,0
"33770",859167,FALSE,1788058,23590346,0,0,0,0,0
"33771",859169,FALSE,564153392,0,0,0,0,0,0
"33772",859171,FALSE,4086842,0,0,0,0,0,0
"33773",859172,FALSE,0,0,0,0,0,0,102608
"33774",859176,FALSE,0,0,0,89220,2138032,2451672,2158204
"33775",859179,FALSE,0,0,0,42624,196900,541168,376076
"33776",859230,FALSE,0,0,0,208928,0,0,67088
"33777",859231,FALSE,39410051900,226959562,0,0,0,0,0
"33778",859232,FALSE,3678610.2,0,0,0,0,0,0
"33779",859234,FALSE,0,0,0,343900,0,0,0
"33780",859235,FALSE,0,0,0,64152,0,0,0
"33781",859237,FALSE,1071818,0,0,0,0,0,0
"33782",859238,FALSE,0,0,0,47000,0,0,0
"33783",859239,FALSE,0,0,0,40968,0,0,0
"33784",859240,FALSE,0,0,0,49200,0,0,0
"33785",859241,FALSE,0,0,0,260064,0,0,0
"33786",859242,FALSE,6992188,0,0,0,0,0,0
"33787",859243,FALSE,6368480,0,0,0,0,0,0
"33788",859245,FALSE,0,0,0,162980,0,0,32820
"33789",859247,FALSE,226796.3,423882,0,0,0,0,0
"33790",859249,FALSE,0,1630017,0,0,0,0,0
"33791",859257,FALSE,3406088884,0,0,0,0,0,0
"33792",859262,FALSE,0,0,120160,0,0,0,0
"33793",859278,FALSE,1687711.9,0,0,0,0,0,0
"33794",859279,FALSE,0,0,0,19692,0,33332,0
"33795",859280,FALSE,0,0,0,19744,0,0,0
"33796",859283,FALSE,0,0,0,2136152,0,0,0
"33797",859287,FALSE,0,0,0,0,56552,0,0
"33798",859288,FALSE,364410.5,111899,0,0,0,0,0
"33799",859296,FALSE,0,0,0,18888,50832,86912,0
"33800",859299,FALSE,0,0,0,840612,0,0,0
"33801",859300,FALSE,48794460,0,0,0,0,0,0
"33802",859301,FALSE,0,0,0,81120,0,0,0
"33803",859302,FALSE,27774358,0,0,0,0,0,0
"33804",859303,FALSE,144033272,0,0,0,0,0,0
"33805",859304,FALSE,26353610,0,0,0,0,0,0
"33806",859305,FALSE,302154974,0,0,0,0,0,0
"33807",859307,FALSE,0,0,0,0,41172,0,0
"33808",859309,FALSE,0,0,0,415368,0,0,0
"33809",859313,FALSE,90208650,0,0,0,0,0,0
"33810",859314,FALSE,0,0,0,2441076,0,0,0
"33811",859316,FALSE,26476934.8,0,0,0,0,0,0
"33812",859317,FALSE,2521761878,11555534,0,0,0,0,0
"33813",859318,FALSE,0,0,0,0,73568,0,0
"33814",859320,FALSE,3811900,0,0,0,0,0,0
"33815",859321,FALSE,5235856.7,0,0,0,0,0,0
"33816",859325,FALSE,0,0,0,0,0,79576,0
"33817",859326,FALSE,0,0,0,0,0,127228,0
"33818",859327,FALSE,11725107,0,0,0,0,0,0
"33819",859331,FALSE,0,0,0,23369492,0,0,0
"33820",859335,FALSE,1103923895,2809770,0,0,0,0,0
"33821",859336,FALSE,1455936,0,0,0,0,0,0
"33822",859338,FALSE,0,21483006,0,0,0,0,0
"33823",859339,FALSE,0,3321058,0,0,0,0,0
"33824",859340,FALSE,0,0,0,10972,198228,0,0
"33825",859341,FALSE,0,0,0,51060,0,0,0
"33826",859342,FALSE,0,0,0,56388,0,0,0
"33827",859347,FALSE,0,0,0,508972,0,0,205108
"33828",859363,FALSE,0,0,0,50080,0,0,0
"33829",859375,FALSE,0,0,0,116956,0,0,0
"33830",859376,FALSE,0,0,0,3074776,0,0,0
"33831",859377,FALSE,0,0,0,2192708,0,0,0
"33832",859378,FALSE,0,0,0,2058484,0,0,0
"33833",859380,FALSE,0,0,0,561728,0,0,0
"33834",859385,FALSE,0,0,0,0,244276,0,0
"33835",859387,FALSE,28367870,0,0,0,0,0,0
"33836",859395,FALSE,0,0,0,29648,0,0,0
"33837",859537,FALSE,0,0,0,184432,0,0,0
"33838",859563,FALSE,0,0,0,88472,0,0,0
"33839",859624,FALSE,0,0,0,387220,0,0,0
"33840",859665,FALSE,0,0,0,0,0,36704,51344
"33841",859666,FALSE,0,0,0,0,0,17784,36472
"33842",859668,FALSE,0,0,0,0,0,15920,8472
"33843",859669,FALSE,0,0,0,121988,0,0,0
"33844",859671,FALSE,106643914.5,17664646,0,0,0,0,0
"33845",859674,FALSE,0,0,0,0,5172,5372,0
"33846",859678,FALSE,0,0,0,5260180,0,0,0
"33847",859681,FALSE,0,0,0,48220,0,0,0
"33848",859686,FALSE,652550340.1,5599815,0,0,0,0,0
"33849",859687,FALSE,30559168,0,0,0,0,0,0
"33850",859699,FALSE,0,0,0,0,107928,0,0
"33851",859702,FALSE,588901682,11353769,0,0,0,0,0
"33852",859703,TRUE,0,0,0,41483492,0,0,22700
"33853",859709,FALSE,6365523.3,1238808,0,0,0,0,0
"33854",859718,FALSE,400702.6,161839,0,0,0,0,0
"33855",859720,FALSE,2261079,0,0,0,0,0,0
"33856",859722,FALSE,0,0,0,0,0,113512,0
"33857",859723,FALSE,55986980,0,0,0,0,0,0
"33858",859727,FALSE,1784588,196764,0,0,0,0,0
"33859",859729,FALSE,0,0,0,0,56560,0,0
"33860",859732,FALSE,0,0,0,163036,0,0,0
"33861",859744,FALSE,0,0,0,25214604,0,0,0
"33862",859745,FALSE,0,0,0,8368164,0,0,0
"33863",859756,TRUE,0,0,0,2000240,0,1060364,164584
"33864",859758,FALSE,0,0,0,208500,0,0,0
"33865",859797,FALSE,0,0,0,22296,0,0,0
"33866",859860,FALSE,0,0,0,154232,0,0,0
"33867",859862,FALSE,49710442,8414184,0,0,0,0,0
"33868",859864,FALSE,0,0,0,55984,570544,482172,35384
"33869",859865,FALSE,768709.9,0,0,0,0,0,0
"33870",859866,FALSE,3274407811,96872941,0,0,0,0,0
"33871",859868,FALSE,0,0,0,0,0,356,0
"33872",859870,FALSE,1334738622,27799986,0,0,0,0,0
"33873",859871,FALSE,0,0,0,67060,0,0,0
"33874",859872,FALSE,186395924,783277,0,0,0,0,0
"33875",859874,FALSE,115832157,0,0,0,0,0,0
"33876",859878,FALSE,69723101,38356111,0,0,0,0,0
"33877",859879,FALSE,0,0,0,0,28840,13476,78128
"33878",859882,FALSE,0,0,0,13836,9512,82836,162324
"33879",859883,FALSE,0,0,0,0,53944,210056,171528
"33880",859901,FALSE,3293864,0,0,0,0,0,0
"33881",859902,FALSE,51592220,1001510,0,0,0,0,0
"33882",859903,FALSE,0,0,0,0,0,118168,0
"33883",859904,FALSE,0,0,0,199228,0,0,0
"33884",859905,FALSE,0,0,0,9574692,0,0,0
"33885",859906,FALSE,2561761432,10383305,0,0,0,0,0
"33886",859911,FALSE,0,0,0,220008,0,623820,309268
"33887",859938,FALSE,643412,219080,0,0,0,0,0
"33888",859939,FALSE,0,0,0,1799480,0,0,125348
"33889",859942,FALSE,0,0,0,520,0,0,0
"33890",859943,FALSE,0,0,0,3944,0,0,0
"33891",859944,FALSE,0,0,0,3988,0,0,0
"33892",859945,FALSE,11250271,0,0,0,0,0,0
"33893",859954,FALSE,0,0,0,261924,216868,101444,117008
"33894",859955,FALSE,0,3669872,0,0,0,0,0
"33895",859958,FALSE,1241901,0,0,0,0,0,0
"33896",859966,FALSE,7933181,0,0,0,0,0,0
"33897",859967,FALSE,0,0,0,61392,0,0,0
"33898",859973,FALSE,0,0,0,0,40344,0,0
"33899",859997,FALSE,0,0,0,0,133104,0,0
"33900",860015,FALSE,8164840,0,0,0,0,0,0
"33901",860018,FALSE,263205.6,0,0,0,0,0,0
"33902",860021,FALSE,6132480,24771363,0,0,0,0,0
"33903",860022,FALSE,4844028,0,0,0,0,0,0
"33904",860026,FALSE,1,4638370,0,0,0,0,0
"33905",860027,FALSE,3816660,0,0,0,0,0,0
"33906",860028,FALSE,0,0,0,29108,0,0,0
"33907",860033,FALSE,0,0,81092,0,0,0,0
"33908",860034,FALSE,0,0,0,94224,0,256156,813540
"33909",860037,FALSE,2914374883,30758677,0,0,0,0,0
"33910",860040,FALSE,0,0,488,0,0,0,0
"33911",860041,FALSE,0,0,0,36460,0,0,0
"33912",860042,FALSE,0,0,572,0,0,0,0
"33913",860044,TRUE,0,0,0,77416,0,0,0
"33914",860045,FALSE,0,0,0,92064,0,0,0
"33915",860053,FALSE,158653795,0,0,0,0,0,0
"33916",860061,FALSE,0,0,0,17754264,0,0,26504
"33917",860066,FALSE,0,0,0,21740656,0,0,0
"33918",860080,FALSE,0,0,0,12885064,0,0,0
"33919",860088,FALSE,0,0,0,1785420,0,0,0
"33920",860333,FALSE,63294116,0,0,0,0,0,0
"33921",860335,FALSE,0,0,0,0,58376,0,0
"33922",860337,FALSE,0,0,0,33100,0,0,0
"33923",860346,FALSE,400117,0,0,0,0,0,0
"33924",860347,FALSE,0,0,0,0,0,0,656880
"33925",860351,FALSE,22942500,0,0,0,0,0,0
"33926",860352,FALSE,0,0,0,688,0,0,0
"33927",860353,FALSE,12184082,0,0,0,0,0,0
"33928",860354,FALSE,8320069,0,0,0,0,0,0
"33929",860358,FALSE,53782770,0,0,0,0,0,0
"33930",860361,FALSE,0,0,0,400884,0,0,0
"33931",860362,FALSE,0,0,0,124956,0,0,0
"33932",860364,FALSE,0,0,0,64032,0,0,0
"33933",860366,FALSE,181500918,1,0,0,0,0,0
"33934",860463,FALSE,0,0,0,0,31276,13480,0
"33935",860487,FALSE,1728377.1,0,0,0,0,0,0
"33936",860580,FALSE,0,0,0,0,8516,10368,0
"33937",860760,FALSE,18228190.8,0,0,0,0,0,0
"33938",860761,FALSE,24524738.7,807510,0,0,0,0,0
"33939",860765,FALSE,0,0,0,900368,0,0,0
"33940",860766,FALSE,68519228,2,0,0,0,0,0
"33941",860769,FALSE,32825530,0,0,0,0,0,0
"33942",860801,FALSE,0,0,0,9084,0,58108,24404
"33943",860804,FALSE,0,0,0,0,0,0,205640
"33944",860818,FALSE,3946311,2444136,0,0,0,0,0
"33945",860829,FALSE,0,0,0,41064,0,0,0
"33946",860910,FALSE,0,0,0,21064,0,0,0
"33947",860911,FALSE,1793121,0,0,0,0,0,0
"33948",860915,FALSE,0,0,0,0,0,297004,0
"33949",860918,FALSE,0,0,0,0,144800,0,0
"33950",860919,FALSE,0,0,0,7072740,0,0,47796
"33951",860923,FALSE,0,0,0,0,0,77828,0
"33952",860925,FALSE,3045391,0,0,0,0,0,0
"33953",861484,FALSE,0,0,0,2646672,0,0,0
"33954",861490,FALSE,0,0,0,72364,0,0,0
"33955",861498,FALSE,0,0,0,86952,0,0,0
"33956",861501,FALSE,0,0,0,101456,0,0,0
"33957",861554,FALSE,0,0,0,2216396,0,0,597572
"33958",861731,FALSE,5822405,297642,0,0,0,0,0
"33959",861745,FALSE,0,0,0,0,0,0,60484
"33960",861750,FALSE,369369465,0,0,0,0,0,0
"33961",861751,FALSE,9142949,0,0,0,0,0,0
"33962",861752,FALSE,16823166,0,0,0,0,0,0
"33963",861753,FALSE,11160539576,283619519,0,0,0,0,0
"33964",861755,FALSE,0,0,0,11840188,35596,0,1970716
"33965",861765,FALSE,2851797,8464483,0,0,0,0,0
"33966",861777,FALSE,0,0,0,32472,0,0,0
"33967",861778,FALSE,0,0,0,326504,34892,17400,57352
"33968",861786,FALSE,0,0,0,28248,0,0,0
"33969",861798,FALSE,0,0,0,0,0,0,85596
"33970",861814,FALSE,0,0,0,143516,0,0,0
"33971",861817,FALSE,0,0,0,3414616,0,0,0
"33972",861821,FALSE,0,0,0,74148,0,19984,174584
"33973",861831,FALSE,0,0,0,27824,0,22296,248840
"33974",861868,FALSE,0,0,0,133856,0,0,0
"33975",861869,FALSE,25013100,0,0,0,0,0,0
"33976",861871,FALSE,0,0,0,373284,0,0,0
"33977",861873,FALSE,16810910.8,1455874.1,0,0,0,0,0
"33978",861874,FALSE,3668102.1,530717,0,0,0,0,0
"33979",861875,FALSE,25168432.3,3679547.5,0,0,0,0,0
"33980",861880,FALSE,6530124.5,942216,0,0,0,0,0
"33981",861882,FALSE,2969769,170802,0,0,0,0,0
"33982",861883,FALSE,3291658,278440,0,0,0,0,0
"33983",861885,FALSE,7732840.3,809769,0,0,0,0,0
"33984",861890,FALSE,954261,85793.6,0,0,0,0,0
"33985",861912,FALSE,1281189,0,0,0,0,0,0
"33986",861956,FALSE,1155368.4,0,0,0,0,0,0
"33987",861962,FALSE,295378,0,0,0,0,0,0
"33988",862070,FALSE,0,0,1332,0,0,0,0
"33989",862071,FALSE,9343067.5,756106.1,0,0,0,0,0
"33990",862072,FALSE,18099566.7,1799143,0,0,0,0,0
"33991",862073,FALSE,4507086,1099731,0,0,0,0,0
"33992",862075,FALSE,3690839.8,321742,0,0,0,0,0
"33993",862085,FALSE,502604,82883.4,0,0,0,0,0
"33994",862110,FALSE,11035572,49023525,0,0,0,0,0
"33995",862113,TRUE,0,0,0,60076,0,0,152628
"33996",862114,FALSE,6224651,0,0,0,0,0,0
"33997",862117,FALSE,405850.4,0,0,0,0,0,0
"33998",862119,FALSE,17825540.2,2066853.3,0,0,0,0,0
"33999",862127,FALSE,0,0,0,76836,0,0,34196
"34000",862129,FALSE,0,0,0,271032,72316,109412,86692
"34001",862136,FALSE,727938886,0,0,0,0,0,0
"34002",862138,FALSE,12645541,0,0,0,0,0,0
"34003",862142,FALSE,240494720,0,0,0,0,0,0
"34004",862147,TRUE,132149,0,0,14446644,0,0,0
"34005",862150,FALSE,1117383,194400,0,0,0,0,0
"34006",862152,FALSE,1557834,0,0,0,0,0,0
"34007",862155,FALSE,5803395,0,0,0,0,0,0
"34008",862156,FALSE,1591332,0,0,0,0,0,0
"34009",862158,FALSE,0,0,0,0,0,42188,0
"34010",862159,FALSE,0,0,0,38996,0,0,0
"34011",862160,FALSE,0,0,0,0,0,39256,0
"34012",862162,FALSE,0,0,17376,0,62192,101920,61944
"34013",862163,FALSE,18245827.3,1275603.7,0,0,0,0,0
"34014",862172,FALSE,6981814,0,0,0,0,0,0
"34015",862190,FALSE,0,0,0,0,5896,0,4604
"34016",862197,FALSE,197054.7,0,0,0,0,0,0
"34017",862201,FALSE,44666334,9787392,0,0,0,0,0
"34018",862204,FALSE,0,0,0,21884,0,0,0
"34019",862206,FALSE,0,0,0,0,0,0,56468
"34020",862207,FALSE,0,0,0,34788,0,0,0
"34021",862227,FALSE,0,0,0,33000592,34340,0,4358352
"34022",862237,FALSE,0,0,0,947912,0,0,623704
"34023",862296,FALSE,0,0,0,79256,0,0,0
"34024",862327,FALSE,506437652,0,0,0,0,0,0
"34025",862330,FALSE,0,0,0,0,0,137856,0
"34026",862331,FALSE,10606270,0,0,0,0,0,0
"34027",862348,FALSE,0,0,0,215688,0,0,0
"34028",862350,FALSE,0,0,0,115220,72156,309308,271300
"34029",862351,FALSE,119553711,0,0,0,0,0,0
"34030",862352,FALSE,822902,0,0,0,0,0,0
"34031",862356,FALSE,0,0,0,0,119000,0,0
"34032",862357,FALSE,0,0,0,0,0,31384,42292
"34033",862358,FALSE,26937500,0,0,0,0,0,0
"34034",862359,FALSE,965498,0,0,0,0,0,0
"34035",862360,FALSE,466910,0,0,0,0,0,0
"34036",862361,FALSE,66704374.9,1109375,0,0,0,0,0
"34037",862362,FALSE,21423318.1,325959.1,0,0,0,0,0
"34038",862368,FALSE,362765.7,0,0,0,0,0,0
"34039",862375,FALSE,1204735,4139640,0,0,0,0,0
"34040",862376,FALSE,0,0,0,49028,0,0,0
"34041",862377,FALSE,0,0,0,31744,0,0,0
"34042",862395,FALSE,0,0,0,1969612,4011008,3370416,2240340
"34043",862404,FALSE,80905320.5,0,0,0,0,0,0
"34044",862416,FALSE,0,0,0,936580,1363888,4828948,1183208
"34045",862418,FALSE,0,0,0,3344348,4181820,4617040,4159324
"34046",862697,FALSE,72745820,0,0,0,0,0,0
"34047",862700,FALSE,0,2,0,0,0,0,0
"34048",862701,FALSE,25475670,0,0,0,0,0,0
"34049",862703,FALSE,0,0,0,45652,0,0,0
"34050",862707,TRUE,0,0,0,200628,0,0,602940
