"feature.ID","Airlock","Columbus","JLP","JPM","Node 1","Node 2","Node 3","PMM","US Lab"
"3165",3,8,4,7,5,6,9,6,7
"3511",0,1,0,0,3,0,0,0,1
"8815",2,12,5,14,13,23,19,9,13
"5790",1,0,1,3,1,4,4,2,2
"8331",1,0,1,1,1,2,5,1,6
"5659",0,2,0,1,1,3,3,1,1
"13438",3,1,0,4,5,2,4,0,3
"6023",11,30,10,29,54,40,51,29,41
"10810",0,1,0,1,0,2,7,2,1
"14723",0,1,1,1,4,2,4,1,3
"18890",0,0,0,0,1,0,4,0,0
"19500",1,2,0,4,8,4,7,3,1
"18711",0,0,0,4,3,4,4,0,0
"8747",0,0,1,2,4,2,2,1,1
"11585",1,5,3,8,12,8,15,5,11
"7987",1,5,0,7,13,7,13,5,7
"6978",0,0,0,3,1,1,1,0,0
"13193",0,0,0,0,2,0,1,0,2
"5398",9,35,15,44,52,55,72,32,46
"4980",3,14,6,26,28,22,31,19,24
"6386",2,6,6,9,11,11,12,0,10
"7515",1,0,0,1,1,3,1,2,1
"8843",0,1,0,3,7,1,3,1,6
"6063",6,18,10,27,32,28,51,23,23
"10693",3,14,14,34,32,22,33,13,19
"9276",0,0,0,1,0,0,4,0,1
"7674",0,1,1,9,4,1,3,3,2
"5541",3,9,0,8,13,11,20,9,11
"5064",0,4,0,6,3,3,12,5,4
"6842",2,9,2,14,18,9,24,9,20
"4717",1,6,0,7,4,5,2,2,8
"18360",2,8,5,13,13,12,21,8,15
"11580",0,0,0,1,1,0,4,8,1
"10731",0,0,0,0,2,0,6,11,0
"10623",0,0,0,0,1,0,9,8,1
"8093",5,9,9,15,27,20,32,15,21
"19884",8,11,2,15,14,12,12,7,10
"7536",0,2,0,2,2,4,8,1,2
"9555",0,0,0,0,6,0,5,1,1
"1445",1,2,0,3,5,5,6,3,2
"3699",1,7,2,13,12,11,17,4,8
"2729",3,5,3,5,5,3,6,2,5
"3258",3,7,2,6,13,5,14,7,7
"2069",0,3,1,1,1,1,2,2,2
"2403",2,7,1,1,3,0,2,2,6
"8372",8,17,13,35,42,46,70,25,35
"13780",0,0,0,1,1,2,0,0,0
"5298",2,2,2,6,7,7,6,3,7
"11254",0,6,4,10,12,12,12,4,10
"13396",4,20,6,24,31,31,29,23,30
"12387",5,14,6,14,19,21,31,10,21
"14133",4,11,8,13,24,15,29,13,17
"17193",1,12,8,16,15,12,36,10,15
"17783",5,18,12,29,40,25,51,17,22
"15343",5,5,7,8,13,12,17,4,6
"20387",4,9,14,19,21,26,41,16,24
"20148",7,13,10,32,40,47,53,19,33
"18919",1,9,5,7,14,14,20,5,8
"20813",8,24,7,23,45,32,40,24,36
"19675",5,14,13,26,30,23,42,18,29
"19140",8,17,10,25,19,11,38,11,23
"19296",5,16,8,19,13,16,27,12,15
"4635",2,3,1,2,7,8,10,8,7
"7572",1,3,0,4,2,3,3,2,4
"11745",0,0,0,0,2,0,4,0,0
"10572",0,1,0,1,0,1,2,4,1
"8148",3,3,3,3,5,7,6,3,6
"5956",4,9,4,14,19,17,18,7,13
"12679",9,21,11,31,40,27,43,19,28
"10675",11,20,11,32,38,27,37,31,29
"12507",5,8,7,15,17,16,17,14,10
"15104",4,11,8,10,7,14,90,32,13
"18243",2,10,3,14,12,19,23,10,12
"17385",4,18,13,34,38,46,48,24,32
"19739",7,24,13,27,32,25,37,19,35
"14975",0,6,7,6,15,12,8,6,12
"17123",8,23,15,39,55,34,67,24,42
"16004",2,6,4,6,10,4,13,6,3
"17625",18,42,28,65,83,55,109,42,60
"18756",12,49,21,59,71,59,99,41,56
"19547",7,32,19,51,50,47,71,28,51
"20730",12,34,20,43,66,62,98,37,52
"8168",1,5,0,4,3,4,8,0,3
"11136",2,5,1,7,4,7,10,4,7
"6252",3,11,7,22,37,23,37,20,28
"16876",9,33,23,51,51,48,87,26,47
"17114",5,23,13,32,54,38,51,26,42
"19225",0,0,0,0,0,1,5,4,1
"17999",1,2,1,2,1,0,0,1,2
"16997",3,6,9,14,15,5,10,7,11
"4305",1,0,0,3,6,1,2,0,1
"12027",0,0,0,0,0,0,0,0,2
"7850",2,3,1,4,4,8,15,2,1
"9578",5,23,12,24,36,26,41,21,31
"9042",3,12,9,14,22,10,29,9,17
"7709",3,12,5,10,16,20,20,13,22
"15892",4,14,8,9,19,15,15,10,18
"15309",1,13,3,15,23,9,21,15,15
"13585",6,21,5,30,34,30,37,21,28
"13719",6,12,10,13,22,13,24,12,18
"12458",4,14,6,22,32,23,34,16,19
"16986",5,22,5,20,28,30,40,18,18
"17238",12,36,12,50,61,57,84,37,38
"17109",10,16,13,31,35,28,58,21,26
"17248",8,42,19,60,60,49,83,33,50
"17698",11,22,19,30,49,36,67,25,34
"19101",9,25,13,35,38,35,44,23,30
"6081",10,23,15,31,38,36,56,22,31
"5012",1,16,5,17,22,13,24,15,28
"6757",3,26,6,38,42,34,47,27,35
"10738",0,5,3,9,9,8,15,2,16
"10307",3,9,5,18,11,11,30,4,18
"6234",1,9,3,14,16,7,19,7,7
"12983",13,29,14,46,56,38,72,24,41
"11767",0,0,0,0,2,2,1,2,1
"5324",3,1,1,5,6,1,4,1,0
"18467",2,2,1,4,3,2,5,1,2
"6764",4,13,2,11,19,20,22,9,14
"1544",3,2,1,4,5,3,7,2,3
"5273",1,3,3,9,7,6,6,6,8
"4470",0,0,2,1,3,4,1,2,1
"5716",1,0,0,1,0,1,1,1,2
"3849",2,7,2,8,6,6,10,7,13
"3350",5,20,3,20,30,20,41,19,18
"3179",6,14,8,15,18,14,37,16,21
"9395",0,0,0,2,1,1,6,1,2
"12403",7,16,6,33,36,24,46,18,32
"10676",0,0,1,1,2,1,2,0,0
"6728",6,7,5,15,21,4,22,13,17
"11073",12,31,15,29,43,39,51,30,46
"10301",5,11,7,10,11,11,24,5,11
"11915",21,62,34,94,121,98,147,64,96
"7969",4,8,6,16,10,18,18,4,14
"8388",11,27,15,45,50,43,50,29,47
"9535",15,48,26,76,96,74,114,47,78
"6256",0,4,1,1,7,2,12,8,8
"12944",3,16,7,13,19,23,20,14,18
"16286",0,0,0,3,0,1,1,0,0
"19423",0,6,10,17,18,16,28,5,13
"20434",1,3,4,2,8,6,7,1,2
"11086",0,7,1,1,6,5,7,3,7
"11313",0,1,3,3,2,1,4,1,2
"6133",1,4,2,7,7,9,7,2,9
"10028",0,2,1,5,6,5,4,3,3
"8565",1,2,5,2,11,7,8,0,6
"6521",1,5,5,6,9,4,8,4,5
"4263",2,2,2,2,7,3,4,2,4
"6084",17,52,30,74,107,82,130,52,73
"5000",3,8,6,12,15,11,20,4,16
"10671",0,2,2,5,2,2,6,1,4
"17052",0,2,3,4,4,4,6,2,2
"11734",15,35,18,39,54,54,79,29,48
"10785",4,27,17,42,42,31,43,16,32
"10003",8,8,6,21,33,23,25,14,24
"17792",0,0,0,0,1,0,1,2,0
"18428",0,3,1,1,11,6,38,5,7
"17318",0,0,0,0,0,0,4,0,1
"20419",0,3,4,5,5,8,8,1,4
"7826",1,4,4,8,7,12,8,2,5
"13447",0,0,0,2,1,0,0,0,1
"5468",0,4,0,5,4,6,6,4,4
"5847",4,2,1,15,17,18,27,11,5
"6827",3,4,1,5,7,5,4,4,2
"7588",1,1,0,2,2,4,8,2,4
"17731",0,0,0,0,0,0,2,2,0
"20636",2,1,3,6,6,3,7,3,3
"4181",0,1,0,0,1,2,0,0,0
"6687",0,2,1,0,3,0,5,1,1
"3515",0,0,0,0,1,2,0,0,0
"7929",3,10,8,12,20,15,20,9,11
"1703",0,3,1,6,3,3,3,2,3
"2119",1,3,1,1,3,0,1,0,0
"2339",1,2,1,0,0,2,3,2,0
"6753",1,1,1,0,1,4,7,2,2
"3119",1,6,0,4,2,2,5,5,1
"2687",1,2,0,1,3,2,1,3,0
"5078",1,8,0,8,14,7,12,9,7
"6274",0,1,0,2,3,4,3,0,1
"4204",2,6,5,11,16,7,12,11,9
"10598",1,3,6,13,12,12,15,4,9
"9417",1,10,3,12,13,17,16,7,13
"12084",2,7,8,15,12,11,19,9,11
"11308",1,5,6,10,6,6,7,1,3
"4961",4,10,8,13,7,14,24,12,13
"6017",10,33,14,33,52,35,57,25,44
"14815",1,4,2,7,14,8,14,5,7
"15033",0,0,2,1,3,6,3,1,1
"19802",0,1,0,5,8,4,7,3,2
"19814",0,0,1,0,3,2,20,3,3
"5612",0,3,0,2,1,1,4,1,2
"5318",0,0,0,3,0,0,0,0,0
"5111",2,1,1,3,2,4,2,0,7
"3094",0,2,0,1,3,2,2,0,1
"2284",0,0,2,0,6,1,10,0,3
"1623",0,0,0,0,3,0,2,0,0
"5597",3,4,1,3,6,6,6,1,4
"1950",0,0,0,1,4,1,12,0,0
"3412",1,5,1,2,4,5,3,0,3
"9187",7,26,9,28,30,24,32,22,25
"4669",5,14,3,15,33,9,39,13,23
"3889",1,5,0,2,3,1,3,4,4
"6795",0,2,1,2,3,2,3,2,3
"9735",0,0,1,3,2,0,3,1,2
"7665",0,7,2,3,14,6,8,9,7
"5830",1,3,1,6,6,6,7,2,1
"14899",0,0,2,1,2,0,7,12,1
"18312",8,23,16,30,33,41,55,26,31
"18570",4,20,10,31,45,41,58,19,35
"17479",0,0,0,0,0,0,9,2,0
"13834",0,0,0,0,0,1,9,15,0
"20281",3,8,8,10,8,9,16,10,8
"19993",10,21,13,38,38,29,59,17,30
"19081",4,13,10,15,21,19,36,8,13
"6028",8,24,8,32,37,33,42,19,33
"6498",2,3,2,7,6,3,9,0,4
"5700",0,0,2,3,1,2,2,1,0
"9301",1,4,2,2,5,6,7,1,2
"8038",1,0,1,3,1,2,2,2,2
"18133",13,29,12,37,56,40,63,20,39
"17734",11,32,20,55,62,38,78,30,50
"19176",7,13,5,17,26,21,33,18,20
"20616",10,19,19,37,39,35,46,23,32
"20747",0,0,0,0,0,0,3,4,0
"18537",0,1,0,0,0,0,3,4,0
"20210",6,16,13,20,28,23,41,16,34
"19696",13,32,23,54,59,48,77,38,52
"14124",0,1,0,0,0,0,19,0,1
"15224",0,0,0,0,0,0,9,0,0
"4851",2,2,0,10,8,7,34,7,13
"7925",8,11,14,26,28,17,44,9,18
"10093",3,3,6,14,11,10,14,8,13
"12646",2,9,8,24,31,26,32,14,25
"15424",3,3,6,4,11,8,25,7,7
"16228",4,8,8,21,24,16,47,22,18
"16692",2,6,1,6,11,4,12,5,12
"18187",11,26,18,46,65,45,69,33,45
"18272",8,17,14,26,36,38,51,19,29
"20438",7,12,4,13,12,9,26,6,6
"18750",4,15,7,20,24,16,25,10,13
"17404",8,21,19,39,49,33,60,20,30
"17138",5,19,16,34,41,31,42,19,29
"19970",16,44,29,70,77,62,103,36,70
"19130",4,10,7,17,25,21,24,10,12
"17840",20,50,31,80,98,78,125,53,77
"18599",8,12,6,28,35,35,27,18,25
"19702",9,15,9,26,33,38,51,22,30
"20883",13,38,23,59,70,58,95,41,53
"20862",13,45,25,69,85,60,102,43,59
"12103",2,4,1,3,5,7,10,3,8
"13359",0,4,4,2,3,2,3,3,2
"20823",10,28,12,28,52,40,62,26,36
"4499",0,0,0,0,4,0,0,0,0
"5313",0,0,0,0,5,0,0,0,0
"5422",0,3,0,2,2,5,3,1,2
"5029",0,0,0,2,1,2,4,0,1
"5294",2,5,2,13,11,9,14,4,6
"6152",12,29,18,38,53,45,62,31,41
"4445",1,1,1,1,2,2,4,0,1
"8142",3,16,5,15,15,19,27,18,24
"7061",0,1,1,1,4,1,6,0,4
"12665",8,32,16,40,47,41,57,23,32
"9872",5,14,10,19,30,23,33,27,20
"16185",14,42,22,52,64,55,86,37,50
"14191",2,12,9,12,12,12,18,7,13
"10464",2,7,3,11,13,12,12,11,11
"9126",1,4,1,1,4,1,4,4,5
"16397",4,9,8,19,22,15,31,13,15
"17383",5,11,7,12,16,13,30,7,17
"13262",0,1,2,4,2,0,1,5,4
"19867",11,26,17,38,47,27,62,26,30
"17511",4,19,12,24,28,26,40,18,28
"19367",13,38,24,63,67,60,95,37,50
"18158",7,34,17,45,59,48,73,36,35
"19782",7,28,20,53,52,48,75,27,51
"17677",21,62,37,97,120,95,153,64,90
"18894",2,13,5,12,17,12,20,9,11
"8751",0,0,2,7,11,5,9,5,1
"5918",5,8,8,13,22,10,18,8,15
"8297",6,3,3,11,9,7,17,5,13
"6539",1,6,2,12,12,7,10,6,8
"20243",0,1,0,2,0,2,2,0,0
"1786",0,0,0,0,0,0,2,0,0
"2041",0,0,0,0,0,0,4,0,0
"3342",0,1,0,0,0,0,1,0,2
"4007",1,1,0,1,2,0,1,0,0
"10816",0,0,0,1,0,1,2,1,0
"11214",0,0,1,1,0,2,2,0,2
"10049",6,9,2,7,20,12,14,11,17
"10554",5,13,10,27,19,19,44,20,25
"11962",15,40,27,67,73,69,97,47,61
"9330",6,19,14,40,48,32,53,26,28
"13652",9,15,17,21,40,33,53,18,27
"19578",10,35,17,53,58,58,84,28,52
"4782",2,7,3,6,6,4,6,5,2
"4246",2,8,5,9,15,6,11,4,11
"5153",5,14,4,20,19,15,22,9,17
"6181",1,7,1,8,14,7,9,5,9
"6770",10,38,17,57,64,46,78,34,53
"9297",0,0,0,0,0,0,3,1,1
"14520",0,0,0,0,0,1,0,10,0
"17802",0,0,0,0,0,0,3,5,1
"17499",1,0,0,5,3,4,4,5,3
"1562",0,0,1,2,0,3,0,3,3
"2217",0,0,1,2,1,3,0,1,3
"8178",2,6,1,12,11,2,16,4,8
"9261",4,2,3,6,5,4,16,4,6
"6399",0,3,1,1,2,3,6,2,4
"15012",3,2,5,8,2,6,16,3,8
"9745",0,3,2,5,4,3,7,0,3
"8774",3,13,7,23,25,30,44,16,22
"12127",0,9,7,20,16,11,13,9,8
"1367",2,15,7,13,19,12,12,11,13
"2139",3,8,1,2,7,6,10,5,7
"1137",3,9,4,8,7,3,13,5,9
"746",1,3,1,3,2,0,1,3,4
"2662",5,8,3,10,7,4,14,9,10
"3204",2,11,3,5,9,6,7,5,7
"2335",3,8,0,3,9,4,8,5,8
"1936",2,6,2,2,7,1,2,3,3
"3754",4,13,7,19,17,15,29,7,14
"9653",1,3,1,7,5,5,4,4,3
"13943",4,13,4,17,24,20,24,13,20
"18637",0,0,0,0,0,0,11,9,0
"20234",0,1,0,1,0,1,3,1,2
"18777",1,0,1,4,2,1,3,3,2
"18987",0,2,2,5,6,3,6,4,5
"20283",2,0,2,4,3,3,6,4,2
"10458",5,18,6,24,25,32,33,16,20
"8691",4,6,2,7,9,9,13,5,15
"6038",0,1,4,2,2,3,5,2,1
"5107",0,7,0,9,14,12,14,6,14
"6005",1,9,5,7,10,6,5,8,10
"6876",0,1,0,0,1,2,2,1,2
"10564",5,10,3,6,14,17,22,14,9
"9240",0,1,0,0,1,0,3,3,2
"7966",3,5,3,14,12,11,11,5,8
"8480",3,12,6,15,20,21,24,8,20
"14207",0,4,2,7,5,0,7,2,1
"11328",1,4,3,7,5,6,13,5,8
"7428",3,15,4,15,16,17,27,12,11
"10055",4,12,2,8,12,10,10,8,16
"8694",3,5,1,7,9,9,15,3,8
"6651",0,7,1,3,4,6,14,11,10
"13003",1,2,1,4,9,7,7,5,6
"20521",12,26,20,37,42,43,73,28,39
"17121",0,1,0,0,0,1,2,1,3
"16395",0,0,0,0,0,0,2,2,0
"20084",0,1,0,5,4,3,5,2,0
"20032",0,0,0,0,0,0,2,0,0
"6061",6,13,8,24,27,22,30,13,18
"9249",1,4,1,4,8,1,6,3,5
"6759",2,15,4,25,23,16,31,12,26
"7993",3,9,3,17,14,17,26,15,17
"9462",4,13,6,14,19,18,11,13,14
"7697",13,27,23,44,67,57,83,33,55
"1285",1,9,4,10,11,4,11,6,12
"3709",2,9,5,9,13,13,18,11,8
"3125",3,10,2,5,10,5,9,3,7
"2711",5,8,0,7,10,3,11,1,7
"1996",1,3,1,2,3,1,2,1,6
"2531",2,6,1,5,5,4,8,2,5
"4822",0,2,0,1,6,2,2,4,5
"5202",1,0,2,1,0,0,1,3,0
"9188",0,0,0,1,1,1,2,1,0
"7554",4,17,4,9,24,17,25,10,21
"8191",0,2,2,9,8,4,9,7,9
"8667",2,4,2,7,4,7,12,8,9
"6146",2,5,2,6,10,3,11,7,7
"6736",6,7,3,13,15,12,19,10,17
"9289",2,5,4,6,9,9,11,3,7
"7174",0,1,2,5,8,4,8,2,1
"7870",4,14,5,19,23,18,26,15,29
"12911",1,1,0,1,5,2,2,3,1
"6104",2,6,2,11,18,7,13,8,11
"20299",0,1,0,2,2,3,3,0,1
"18670",9,32,14,47,46,38,70,27,48
"16548",5,23,11,43,54,29,44,20,25
"4809",1,6,4,10,10,4,12,2,6
"6120",1,6,7,12,7,9,9,5,6
"8758",0,0,1,1,4,1,6,3,2
"13027",0,1,0,2,2,0,17,14,1
"13386",0,0,0,0,0,0,6,10,0
"13374",2,10,5,10,28,27,24,16,27
"20355",7,18,10,38,43,28,55,19,34
"5159",0,7,1,8,8,7,13,5,6
"8278",0,1,0,0,1,1,2,1,0
"6575",2,2,5,7,7,8,14,6,7
"6837",2,17,7,17,21,22,34,14,20
"4762",3,3,2,9,12,10,16,11,13
"10492",5,10,3,14,16,18,19,8,12
"5777",1,2,1,2,3,3,9,1,1
"7153",5,15,10,24,35,29,30,13,20
"4868",0,2,2,0,2,0,3,1,3
"8840",4,2,1,0,3,4,6,2,4
"18419",10,34,16,42,61,45,84,26,35
"20803",7,22,8,21,34,26,37,13,23
"12067",0,2,4,0,0,1,3,2,3
"20158",2,5,4,10,15,11,15,5,6
"13850",0,0,0,0,0,0,3,0,0
"4298",1,2,0,4,7,4,5,1,5
"7663",2,11,15,24,24,21,25,10,16
"16842",8,22,8,25,36,20,48,16,31
"17100",6,15,8,16,17,20,34,9,13
"16364",7,26,17,31,42,34,60,21,27
"18282",6,14,6,17,26,13,26,11,21
"18056",4,18,14,32,47,37,47,22,26
"17843",15,32,14,52,65,46,88,34,44
"18989",4,18,10,19,27,25,33,15,15
"20400",6,28,12,37,47,35,67,24,36
"6203",0,0,0,0,0,0,2,1,0
"12630",4,11,2,16,19,13,20,7,18
"13947",3,7,4,9,11,13,14,9,11
"13445",17,54,28,81,104,83,127,54,74
"10745",6,25,10,35,37,41,40,22,30
"13378",3,9,7,10,25,16,17,12,20
"14480",3,9,7,21,18,19,31,16,20
"16844",13,40,23,47,62,52,85,35,51
"14960",2,10,6,16,12,18,36,19,10
"15296",2,3,4,6,10,10,22,9,10
"17228",5,14,12,15,18,16,26,15,25
"19179",5,0,0,5,28,10,40,1,5
"18261",3,10,4,15,22,21,37,12,18
"16170",8,15,17,32,33,37,50,19,32
"15442",4,8,8,22,27,29,42,13,24
"17872",5,9,4,10,19,9,27,8,11
"18153",6,17,10,26,40,34,39,27,29
"18474",5,13,5,18,29,21,31,14,23
"19193",10,27,16,35,51,46,65,20,41
"20069",2,8,6,8,14,13,24,6,10
"8400",4,11,6,13,13,17,25,10,13
"11287",0,2,0,2,1,5,4,0,4
"13082",0,1,0,1,1,1,2,0,2
"12074",2,9,6,14,15,12,21,14,15
"4987",6,17,7,27,30,17,30,15,27
"6042",13,41,23,56,74,63,86,44,62
"16356",4,25,15,29,36,35,46,26,26
"4784",0,0,1,1,2,0,0,0,0
"9304",5,12,3,11,19,11,12,3,11
"11140",5,31,13,27,39,32,47,12,22
"10812",2,8,3,13,11,12,19,9,8
"11598",8,13,11,17,26,16,26,10,19
"13048",1,7,4,17,20,16,27,13,13
"12716",19,58,32,77,101,84,129,50,82
"13093",2,5,5,11,16,9,15,8,20
"14244",3,6,3,7,10,9,20,8,4
"15803",1,12,6,12,17,23,20,9,16
"16376",17,38,27,64,81,60,95,41,59
"14932",7,10,4,29,29,28,28,10,21
"5902",1,4,4,11,13,14,18,7,17
"8793",1,7,1,6,4,8,15,5,5
"10520",0,4,3,4,8,5,7,5,5
"7704",0,0,1,2,0,2,0,2,1
"12081",2,7,3,13,13,7,19,10,12
"6024",8,23,12,24,47,34,46,19,39
"9528",5,12,6,14,19,11,15,9,16
"7529",0,1,0,0,0,0,2,0,0
"5182",4,11,4,15,11,13,20,13,14
"4145",6,22,13,28,39,35,35,13,27
"5910",0,0,1,1,2,3,2,1,2
"6707",3,0,4,8,6,7,16,10,7
"12077",2,4,4,14,10,5,12,3,6
"17206",3,10,6,9,18,19,34,11,20
"13904",0,0,0,0,0,0,7,0,0
"4506",1,3,2,3,10,11,10,3,4
"5743",1,1,2,6,8,5,13,4,8
"7591",0,1,1,2,3,1,5,1,3
"9064",0,1,4,6,6,5,8,3,8
"14532",0,0,2,2,5,11,7,4,1
"5666",0,1,0,1,1,0,2,0,1
"9418",4,6,2,7,14,7,17,10,15
"6779",3,24,7,20,27,24,38,12,35
"14906",0,1,1,1,2,1,2,0,0
"11019",8,28,14,34,54,36,68,23,28
"9774",3,7,2,7,12,7,9,9,15
"20729",9,40,25,42,71,58,80,30,42
"20323",0,1,0,2,0,0,2,1,0
"6674",0,0,0,0,0,0,0,3,0
"8662",0,0,0,0,1,1,2,0,0
"13550",0,5,2,3,7,8,5,4,2
"17780",0,3,1,4,2,2,5,4,4
"18025",0,1,1,4,0,3,4,1,2
"5187",2,7,1,8,5,7,13,4,9
"7671",0,1,1,3,5,3,4,0,5
"6834",0,3,1,6,7,5,16,4,9
"4080",1,6,1,4,10,4,7,5,8
"4817",1,2,1,1,4,2,3,1,3
"2330",0,2,0,1,1,0,0,1,1
"3236",2,4,2,1,4,0,4,4,5
"7800",0,3,1,1,2,3,3,2,2
"5705",0,0,0,0,0,1,3,0,1
"9376",2,5,3,7,3,4,10,7,7
"4095",0,2,1,6,7,5,9,7,6
"13724",0,7,3,12,12,10,18,4,6
"17007",14,31,19,40,56,56,68,33,51
"17209",18,30,21,52,65,62,80,33,48
"18206",0,5,3,6,4,8,12,1,3
"9690",1,2,1,4,1,1,4,0,2
"9388",0,0,1,0,1,0,4,1,1
"2385",0,0,2,0,2,1,16,2,0
"3170",1,0,2,1,6,3,12,1,4
"4923",3,3,1,3,11,3,8,7,12
"4077",2,8,4,5,17,4,17,3,9
"3497",0,1,2,2,6,3,12,2,3
"2951",0,0,3,1,6,2,18,3,2
"8947",10,43,21,58,62,65,77,38,53
"5600",0,0,2,0,1,2,1,0,2
"7201",9,31,14,44,57,35,63,41,53
"9562",3,13,6,12,24,18,28,13,14
"6866",0,2,1,1,3,2,4,0,2
"17068",1,2,1,5,5,3,11,6,5
"17862",1,6,2,8,7,4,13,8,9
"18798",5,17,6,19,24,27,42,12,25
"4769",0,2,1,1,4,3,7,2,4
"4838",2,6,3,2,7,8,14,0,5
"9542",0,7,2,6,5,7,8,3,5
"8425",5,25,13,32,38,36,54,17,27
"9927",0,3,1,3,2,2,2,1,2
"10782",0,0,0,1,1,1,4,1,1
"17207",11,29,16,33,54,43,62,31,46
"20757",11,27,16,46,52,47,65,20,42
"19901",9,16,10,31,29,31,43,17,24
"20587",9,30,21,47,57,40,58,29,36
"4897",0,5,1,10,13,13,11,5,12
"5813",3,4,0,2,9,3,4,2,4
"7391",0,2,1,1,2,3,3,1,6
"8518",1,7,2,5,6,11,11,4,4
"5239",6,12,5,19,30,15,18,15,24
"7753",1,7,3,7,14,8,9,5,8
"10198",1,6,5,13,10,11,13,10,13
"16481",0,2,0,1,7,5,2,2,1
"17305",11,39,24,46,66,46,92,36,55
"13310",0,0,0,0,0,0,0,3,0
"17218",7,21,8,29,35,29,40,21,33
"16220",2,10,5,13,17,25,30,9,10
"16922",10,37,18,49,67,54,80,30,47
"20181",7,29,22,33,35,29,59,23,40
"20326",1,2,0,2,2,3,0,4,2
"19433",3,11,5,17,25,14,31,5,16
"18305",15,37,25,59,78,55,96,32,54
"13320",0,0,0,0,0,0,0,2,0
"10995",0,0,0,1,0,0,0,2,3
"9139",2,9,5,18,17,27,25,6,12
"8101",5,11,9,21,23,18,45,12,18
"8766",2,5,0,6,4,4,4,3,8
"7931",2,6,3,6,16,15,14,9,8
"12369",5,12,4,19,17,17,22,7,19
"13701",4,21,11,18,27,21,28,18,26
"14352",5,12,8,22,29,25,30,12,18
"15460",0,2,0,3,2,6,3,0,0
"17250",0,2,4,7,9,7,15,6,5
"15112",5,20,16,25,30,31,87,32,21
"15124",1,2,0,7,8,5,1,4,2
"16196",5,17,8,28,32,24,47,9,21
"17681",13,19,16,33,48,30,64,23,34
"20473",4,12,12,27,32,22,37,14,17
"20641",12,34,16,42,59,44,64,32,41
"19055",12,21,14,29,43,32,48,20,28
"20145",8,23,19,44,54,48,71,34,52
"18785",7,18,18,37,39,35,57,29,32
"7437",5,20,4,31,36,27,33,24,33
"6605",1,4,2,6,11,5,10,10,7
"20132",0,0,0,1,2,1,4,1,1
"5443",3,6,3,5,10,7,18,7,7
"6087",12,42,28,63,87,61,91,34,55
"7206",9,34,12,50,61,53,80,33,42
"5863",1,1,0,2,3,2,2,3,2
"11574",3,6,5,12,13,10,17,9,12
"10744",7,17,7,23,22,26,27,19,22
"11954",16,46,24,68,72,72,99,48,59
"12164",6,17,15,41,49,36,58,19,45
"14170",5,10,3,19,24,10,22,9,14
"13433",11,23,15,28,35,22,48,19,24
"15304",4,12,7,21,26,23,27,19,18
"14747",0,2,0,2,1,0,2,0,1
"16858",12,41,21,60,80,57,83,34,47
"6240",6,24,12,26,34,22,37,24,24
"9431",0,0,1,1,3,1,4,1,2
"6693",7,25,9,28,40,31,46,14,32
"7141",0,3,3,4,3,1,6,2,2
"7908",4,20,7,23,33,22,34,21,28
"18940",0,0,0,0,1,0,3,11,0
"7470",0,1,0,3,1,4,0,1,2
"9608",1,2,3,4,4,5,8,2,2
"11299",0,0,3,2,4,0,3,1,2
"7441",4,18,6,18,27,21,27,11,17
"10328",2,8,1,11,11,12,11,4,10
"6688",0,1,0,0,2,1,5,1,0
"7752",1,3,3,2,3,1,2,0,5
"4946",3,20,7,21,19,17,33,15,19
"8819",1,0,0,0,0,2,4,2,3
"17045",2,7,4,10,5,8,10,5,6
"7246",1,4,1,5,3,6,9,4,4
"7809",2,3,1,1,3,4,7,4,5
"14353",7,20,9,29,50,44,50,19,41
"4214",1,0,0,4,2,5,11,2,7
"7118",2,5,6,4,10,8,9,2,6
"6233",3,14,4,21,24,22,27,16,17
"6773",1,0,1,0,1,3,2,2,3
"15461",0,1,1,9,3,5,11,3,5
"4288",1,0,2,2,2,0,0,2,3
"2835",0,0,0,1,0,0,3,0,1
"3671",2,1,5,4,3,4,6,2,1
"12759",2,7,1,8,5,7,8,7,4
"10944",4,13,5,12,19,16,24,10,23
"7912",6,17,6,27,34,25,31,23,32
"6378",3,9,2,7,7,12,16,5,8
"6292",0,0,0,0,0,0,2,1,0
"7898",3,11,2,9,13,6,10,9,5
"17558",3,15,12,19,26,13,30,12,22
"16034",5,11,7,15,27,18,34,11,24
"8078",4,7,5,14,20,17,20,11,20
"11347",2,4,5,5,7,6,6,1,6
"6722",4,23,8,24,25,28,40,16,25
"4518",0,0,0,1,1,0,4,2,1
"8867",1,6,0,6,8,7,7,5,6
"11869",0,1,0,3,0,1,4,1,3
"17750",9,18,10,41,47,31,52,19,33
"8737",0,0,0,2,3,1,2,2,1
"12952",2,14,8,9,18,18,17,14,18
"14630",0,0,0,0,0,0,1,8,1
"14862",0,1,1,0,2,1,22,9,1
"20096",2,3,3,13,15,11,14,6,9
"5151",1,4,0,3,1,2,4,2,5
"8434",3,6,2,9,4,14,14,7,4
"6946",12,21,20,29,46,39,60,15,35
"7717",2,10,3,12,16,15,22,4,13
"6410",1,7,1,7,7,12,7,1,6
"8011",5,18,9,14,24,26,29,14,24
"11272",0,2,1,3,6,3,6,0,5
"11462",0,1,2,2,1,0,3,0,1
"7408",0,2,0,1,2,0,0,0,1
"17429",0,1,0,1,2,5,5,2,2
"15362",5,11,8,22,21,12,29,11,15
"18629",1,7,1,12,19,12,16,9,11
